
-----------------------------------------------------------------------------
	###### CHOSEN CSMA TECHNIQUE IS : NON PERSISTENT METHOD ######

21/09/2021 04:52:54 CHANNEL has been initialised


21/09/2021 05:05:47 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:05:50 SENDER-1    ||  PACKET 7 SENT TO CHANNEL
21/09/2021 05:05:50 SENDER-4    ||  PACKET 7 SENT TO CHANNEL
21/09/2021 05:05:51 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:05:51 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:05:51 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:05:51 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:05:51 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:05:52 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:05:55 SENDER-2    ||  PACKET 8 SENT TO CHANNEL
21/09/2021 05:05:55 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:05:55 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:05:55 SENDER-4    ||  FOUND CHANNEL BUSY

21/09/2021 05:05:56 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:05:56 SENDER-2    ||  PACKET 9 SENT TO CHANNEL

21/09/2021 05:05:57 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:05:57 SENDER-2    ||  PACKET 10 SENT TO CHANNEL

21/09/2021 05:05:58 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:05:58 SENDER-2    ||  PACKET 11 SENT TO CHANNEL
21/09/2021 05:05:59 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:05:59 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:05:59 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:05:59 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:05:59 SENDER-2    ||  PACKET 12 SENT TO CHANNEL

21/09/2021 05:06:00 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:06:00 SENDER-2    ||  PACKET 13 SENT TO CHANNEL

21/09/2021 05:06:01 RECEIVER-2  ||  PACKET RECEIVED



********** 21/09/2021 05:06:02 SENDER-2 STATS **********
*	Total packets: 13
*	Total Delay: 46.68 secs
*	Total collisions: 0
*	Throughput: 1.0
********************************************************


21/09/2021 05:06:03 SENDER-3    ||  PACKET 8 SENT TO CHANNEL
21/09/2021 05:06:03 SENDER-1    ||  PACKET 8 SENT TO CHANNEL
21/09/2021 05:06:03 SENDER-4    ||  PACKET 8 SENT TO CHANNEL

21/09/2021 05:06:04 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:06:04 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:04 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:04 SENDER-4    ||  FOUND CHANNEL BUSY

21/09/2021 05:06:05 RECEIVER-1  ||  PACKET RECEIVED


21/09/2021 05:06:06 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:06:08 SENDER-3    ||  PACKET 9 SENT TO CHANNEL
21/09/2021 05:06:08 SENDER-4    ||  PACKET 9 SENT TO CHANNEL
21/09/2021 05:06:08 SENDER-1    ||  PACKET 9 SENT TO CHANNEL

21/09/2021 05:06:09 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:06:09 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:09 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:09 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:06:10 RECEIVER-1  ||  PACKET RECEIVED


21/09/2021 05:06:11 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:06:13 SENDER-3    ||  PACKET 10 SENT TO CHANNEL
21/09/2021 05:06:13 SENDER-1    ||  PACKET 10 SENT TO CHANNEL
21/09/2021 05:06:13 SENDER-4    ||  PACKET 10 SENT TO CHANNEL

21/09/2021 05:06:14 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:06:14 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:15 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:06:15 RECEIVER-1  ||  PACKET RECEIVED


21/09/2021 05:06:16 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:06:18 SENDER-3    ||  PACKET 11 SENT TO CHANNEL
21/09/2021 05:06:19 SENDER-4    ||  PACKET 11 SENT TO CHANNEL
21/09/2021 05:06:19 SENDER-1    ||  PACKET 11 SENT TO CHANNEL

21/09/2021 05:06:19 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:06:20 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:20 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:20 SENDER-4    ||  FOUND CHANNEL BUSY

21/09/2021 05:06:20 RECEIVER-1  ||  PACKET RECEIVED


21/09/2021 05:06:21 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:06:24 SENDER-3    ||  PACKET 12 SENT TO CHANNEL
21/09/2021 05:06:24 SENDER-4    ||  COLLISION
21/09/2021 05:06:24 SENDER-1    ||  COLLISION
21/09/2021 05:06:24 SENDER-4    ||  PACKET 12 SENT TO CHANNEL
21/09/2021 05:06:24 SENDER-1    ||  PACKET 12 SENT TO CHANNEL

21/09/2021 05:06:24 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:06:25 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:25 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:25 SENDER-4    ||  FOUND CHANNEL BUSY

21/09/2021 05:06:25 RECEIVER-1  ||  PACKET RECEIVED


21/09/2021 05:06:26 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:06:29 SENDER-3    ||  PACKET 13 SENT TO CHANNEL
21/09/2021 05:06:29 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:06:29 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:06:30 RECEIVER-3  ||  PACKET RECEIVED



********** 21/09/2021 05:06:30 SENDER-3 STATS **********
*	Total packets: 13
*	Total Delay: 74.91 secs
*	Total collisions: 1
*	Throughput: 0.929
********************************************************


21/09/2021 05:06:33 SENDER-1    ||  PACKET 13 SENT TO CHANNEL
21/09/2021 05:06:33 SENDER-4    ||  PACKET 13 SENT TO CHANNEL

21/09/2021 05:06:34 RECEIVER-1  ||  PACKET RECEIVED



********** 21/09/2021 05:06:34 SENDER-4 STATS **********
*	Total packets: 13
*	Total Delay: 79.14 secs
*	Total collisions: 3
*	Throughput: 0.812
********************************************************




********** 21/09/2021 05:06:34 SENDER-1 STATS **********
*	Total packets: 13
*	Total Delay: 79.14 secs
*	Total collisions: 3
*	Throughput: 0.812
********************************************************



21/09/2021 05:06:35 RECEIVER-4  ||  PACKET RECEIVED


-----------------------------------------------------------------------------
	###### CHOSEN CSMA TECHNIQUE IS : NON PERSISTENT METHOD ######

21/09/2021 05:09:19 CHANNEL has been initialised

21/09/2021 05:09:19 SENDER-2    ||  PACKET 1 SENT TO CHANNEL
21/09/2021 05:09:19 SENDER-1    ||  PACKET 1 SENT TO CHANNEL

21/09/2021 05:09:20 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:20 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:20 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:21 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:23 SENDER-1    ||  PACKET 2 SENT TO CHANNEL
21/09/2021 05:09:23 SENDER-2    ||  PACKET 2 SENT TO CHANNEL

21/09/2021 05:09:24 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:25 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:25 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:25 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:28 SENDER-1    ||  PACKET 3 SENT TO CHANNEL
21/09/2021 05:09:28 SENDER-2    ||  PACKET 3 SENT TO CHANNEL

21/09/2021 05:09:28 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:29 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:29 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:29 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:32 SENDER-2    ||  PACKET 4 SENT TO CHANNEL
21/09/2021 05:09:32 SENDER-1    ||  PACKET 4 SENT TO CHANNEL

21/09/2021 05:09:33 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:33 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:33 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:33 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:36 SENDER-2    ||  PACKET 5 SENT TO CHANNEL
21/09/2021 05:09:36 SENDER-1    ||  PACKET 5 SENT TO CHANNEL

21/09/2021 05:09:37 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:37 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:37 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:40 SENDER-2    ||  PACKET 6 SENT TO CHANNEL

21/09/2021 05:09:41 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:41 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:41 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:42 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:44 SENDER-1    ||  PACKET 7 SENT TO CHANNEL
21/09/2021 05:09:44 SENDER-2    ||  PACKET 7 SENT TO CHANNEL

21/09/2021 05:09:45 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:45 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:45 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:46 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:48 SENDER-2    ||  PACKET 8 SENT TO CHANNEL
21/09/2021 05:09:48 SENDER-1    ||  PACKET 8 SENT TO CHANNEL

21/09/2021 05:09:49 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:49 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:49 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:50 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:52 SENDER-1    ||  PACKET 9 SENT TO CHANNEL
21/09/2021 05:09:52 SENDER-2    ||  PACKET 9 SENT TO CHANNEL

21/09/2021 05:09:53 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:09:53 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:53 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:54 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:56 SENDER-2    ||  PACKET 10 SENT TO CHANNEL

21/09/2021 05:09:57 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:09:58 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:09:58 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:09:58 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:10:01 SENDER-2    ||  PACKET 11 SENT TO CHANNEL
21/09/2021 05:10:01 SENDER-1    ||  PACKET 11 SENT TO CHANNEL

21/09/2021 05:10:01 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:10:02 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:10:02 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:10:02 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:10:05 SENDER-2    ||  PACKET 12 SENT TO CHANNEL
21/09/2021 05:10:05 SENDER-1    ||  PACKET 12 SENT TO CHANNEL

21/09/2021 05:10:06 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:10:06 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:10:06 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:10:09 SENDER-1    ||  PACKET 13 SENT TO CHANNEL
21/09/2021 05:10:09 SENDER-2    ||  PACKET 13 SENT TO CHANNEL

21/09/2021 05:10:10 RECEIVER-1  ||  PACKET RECEIVED



********** 21/09/2021 05:10:10 SENDER-1 STATS **********
*	Total packets: 13
*	Total Delay: 50.73 secs
*	Total collisions: 0
*	Throughput: 1.0
********************************************************




********** 21/09/2021 05:10:10 SENDER-2 STATS **********
*	Total packets: 13
*	Total Delay: 50.73 secs
*	Total collisions: 0
*	Throughput: 1.0
********************************************************



21/09/2021 05:10:11 RECEIVER-2  ||  PACKET RECEIVED


-----------------------------------------------------------------------------
	###### CHOSEN CSMA TECHNIQUE IS : P PERSISTENT METHOD ######

21/09/2021 05:12:16 CHANNEL has been initialised

21/09/2021 05:12:16 SENDER-2    ||  PACKET 1 SENT TO CHANNEL
21/09/2021 05:12:16 SENDER-1    ||  PACKET 1 SENT TO CHANNEL

21/09/2021 05:12:17 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:17 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:17 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:18 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:18 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:18 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:18 SENDER-1    ||  PACKET 2 SENT TO CHANNEL
21/09/2021 05:12:18 SENDER-2    ||  PACKET 2 SENT TO CHANNEL

21/09/2021 05:12:19 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:20 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:20 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:20 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:20 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:20 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:21 SENDER-1    ||  PACKET 3 SENT TO CHANNEL
21/09/2021 05:12:21 SENDER-2    ||  PACKET 3 SENT TO CHANNEL

21/09/2021 05:12:22 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:22 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:22 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:22 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:22 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:22 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:23 SENDER-1    ||  PACKET 4 SENT TO CHANNEL

21/09/2021 05:12:24 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:24 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:24 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:24 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:25 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:25 SENDER-1    ||  PACKET 5 SENT TO CHANNEL
21/09/2021 05:12:25 SENDER-2    ||  PACKET 5 SENT TO CHANNEL

21/09/2021 05:12:26 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:26 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:26 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:27 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:27 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:27 SENDER-1    ||  PACKET 6 SENT TO CHANNEL
21/09/2021 05:12:27 SENDER-2    ||  PACKET 6 SENT TO CHANNEL

21/09/2021 05:12:28 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:28 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:28 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:29 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:29 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:29 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:29 SENDER-1    ||  PACKET 7 SENT TO CHANNEL
21/09/2021 05:12:29 SENDER-2    ||  PACKET 7 SENT TO CHANNEL

21/09/2021 05:12:30 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:30 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:30 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:31 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:31 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:31 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:31 SENDER-1    ||  PACKET 8 SENT TO CHANNEL
21/09/2021 05:12:31 SENDER-2    ||  PACKET 8 SENT TO CHANNEL

21/09/2021 05:12:32 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:33 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:33 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:33 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:33 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:33 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:34 SENDER-2    ||  PACKET 9 SENT TO CHANNEL
21/09/2021 05:12:34 SENDER-1    ||  PACKET 9 SENT TO CHANNEL

21/09/2021 05:12:34 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:35 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:35 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:35 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:35 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:35 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:36 SENDER-1    ||  PACKET 10 SENT TO CHANNEL
21/09/2021 05:12:36 SENDER-2    ||  PACKET 10 SENT TO CHANNEL

21/09/2021 05:12:37 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:37 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:37 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:37 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:37 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:37 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:38 SENDER-2    ||  PACKET 11 SENT TO CHANNEL
21/09/2021 05:12:38 SENDER-1    ||  PACKET 11 SENT TO CHANNEL

21/09/2021 05:12:39 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:39 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:39 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:39 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:39 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:40 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:40 SENDER-1    ||  PACKET 12 SENT TO CHANNEL
21/09/2021 05:12:40 SENDER-2    ||  PACKET 12 SENT TO CHANNEL

21/09/2021 05:12:41 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:12:41 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:41 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:42 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:12:42 SENDER-2    ||  FOUND CHANNEL BUSY

21/09/2021 05:12:42 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:12:42 SENDER-1    ||  PACKET 13 SENT TO CHANNEL
21/09/2021 05:12:42 SENDER-2    ||  PACKET 13 SENT TO CHANNEL

21/09/2021 05:12:43 RECEIVER-1  ||  PACKET RECEIVED



********** 21/09/2021 05:12:43 SENDER-2 STATS **********
*	Total packets: 13
*	Total Delay: 26.86 secs
*	Total collisions: 0
*	Throughput: 1.0
********************************************************




********** 21/09/2021 05:12:43 SENDER-1 STATS **********
*	Total packets: 13
*	Total Delay: 26.86 secs
*	Total collisions: 0
*	Throughput: 1.0
********************************************************



21/09/2021 05:12:44 RECEIVER-2  ||  PACKET RECEIVED


-----------------------------------------------------------------------------
	###### CHOSEN CSMA TECHNIQUE IS : P PERSISTENT METHOD ######

21/09/2021 05:13:42 CHANNEL has been initialised

21/09/2021 05:13:42 SENDER-1    ||  PACKET 1 SENT TO CHANNEL
21/09/2021 05:13:42 SENDER-2    ||  PACKET 1 SENT TO CHANNEL
21/09/2021 05:13:42 SENDER-4    ||  PACKET 1 SENT TO CHANNEL

21/09/2021 05:13:43 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:13:43 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:43 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:43 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:43 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:44 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:44 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:44 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:44 SENDER-4    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:44 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:13:44 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:44 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:44 SENDER-3    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:45 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:13:45 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:45 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:45 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:45 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:45 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:45 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:45 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:45 SENDER-3    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:46 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:13:46 SENDER-3    ||  PACKET 2 SENT TO CHANNEL
21/09/2021 05:13:46 SENDER-1    ||  PACKET 2 SENT TO CHANNEL
21/09/2021 05:13:46 SENDER-4    ||  PACKET 2 SENT TO CHANNEL
21/09/2021 05:13:46 SENDER-2    ||  PACKET 2 SENT TO CHANNEL

21/09/2021 05:13:47 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:13:47 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:47 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:47 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:47 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:48 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:48 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:48 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:48 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:13:48 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:48 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:48 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:48 SENDER-4    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:48 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:13:49 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:49 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:49 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:49 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:49 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:49 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:49 SENDER-1    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:49 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:13:50 SENDER-2    ||  PACKET 3 SENT TO CHANNEL
21/09/2021 05:13:50 SENDER-4    ||  PACKET 3 SENT TO CHANNEL
21/09/2021 05:13:50 SENDER-3    ||  COLLISION OCCURED
21/09/2021 05:13:50 SENDER-1    ||  COLLISION OCCURED
21/09/2021 05:13:50 SENDER-1    ||  PACKET 3 SENT TO CHANNEL
21/09/2021 05:13:50 SENDER-3    ||  PACKET 3 SENT TO CHANNEL

21/09/2021 05:13:51 RECEIVER-2  ||  PACKET RECEIVED

21/09/2021 05:13:51 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:51 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:51 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:51 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:51 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:51 SENDER-4    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:51 RECEIVER-4  ||  PACKET RECEIVED

21/09/2021 05:13:51 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:51 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:52 SENDER-4    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:52 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:52 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:52 SENDER-3    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:52 RECEIVER-3  ||  PACKET RECEIVED

21/09/2021 05:13:52 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:52 SENDER-4    ||  PACKET 4 SENT TO CHANNEL
21/09/2021 05:13:52 SENDER-3    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:52 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:53 SENDER-2    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:53 SENDER-1    ||  FOUND CHANNEL BUSY
21/09/2021 05:13:53 SENDER-3    ||  FOUND CHANNEL BUSY

21/09/2021 05:13:53 RECEIVER-1  ||  PACKET RECEIVED

21/09/2021 05:13:53 SENDER-2    ||  FOUND CHANNEL BUSY
